x to x + 1,nqx,Ix,ndx,nLx,Tx,ex
80-81,0.07698046294086774,37668.2892717206,2899.7223463275736,36218.42809855681,290222.722585937,7.70469613027585
81-82,0.0831155943862635,34768.566925393025,2889.810105962623,33323.661872411714,254004.2944873802,7.305572732762523
82-83,0.08969217070410831,31878.7568194304,2859.2748984831087,30449.119370188848,220680.63261496846,6.922498071833892
83-84,0.0967342254320106,29019.48192094729,2807.1771060610713,27615.893367916757,190231.5132447796,6.555303563412817
84-85,0.10426585198157837,26212.30481488622,2733.048293924941,24845.78066792375,162615.61987686285,6.203789442602234
85-86,0.11231097290969236,23479.25652096128,2636.9781430654,22160.767449428582,137769.8392089391,5.867725798129258
86-87,0.12089307405201556,20842.27837789588,2519.6871033516895,19582.434826220036,115609.07175951052,5.546853835428992
87-88,0.13003490259964784,18322.59127454419,2382.576371758511,17131.303088664932,96026.63693329049,5.240887355638475
88-89,0.1397581290662454,15940.014902785679,2227.746660101396,14826.141572734981,78895.33384462555,4.949514434320748
89-90,0.15008297417431818,13712.268242684282,2057.9780005381085,12683.279242415229,64069.19227189057,4.672399280554662
90-91,0.16102780299095149,11654.290242146173,1876.6647531116823,10715.957865590331,51385.91302947534,4.409184254193799
91-92,0.17260869015792518,9777.625489034492,1687.7031285169862,8933.773924775998,40669.95516388501,4.159492016696278
92-93,0.18483896176658468,8089.922360517506,1495.3328498903338,7342.255935572339,31736.181239109013,3.9229277890225482
93-94,0.19772872128257615,6594.589510627172,1303.9397513198003,5942.619634967272,24393.925303536675,3.699081688742855
94-95,0.21128436886693885,5290.649759307372,1117.83159529128,4731.733961661732,18451.305668569403,3.4875311177251254
95-96,0.22550812538239323,4172.818164016092,941.0044017288687,3702.3159631516573,13719.57170690767,3.287843171604533
96-97,0.24039757420874927,3231.813762287223,776.9201887482999,2843.3536679130734,10017.255743756014,3.099577042665537
97-98,0.25594523559074445,2454.893573538923,628.3183140296243,2140.734416524111,7173.90207584294,2.922286388774562
98-99,0.2721381894623662,1826.575259509299,497.0808840396123,1578.034817489493,5033.167659318829,2.7555216425470284
99-100,0.28895776338436563,1329.4943754696867,384.1677211678147,1137.4105148857793,3455.1328418293356,2.5988322369612873
100-101,0.3063793022521332,945.326654301872,289.6285207453511,800.5123939291965,2317.7223269435563,2.451768726076178
101-102,0.32437203565424283,655.6981335565209,212.69013835641627,549.3530643783128,1517.2099330143596,2.3138847822930044
102-103,0.3428990570971006,443.00799520010463,151.90702384059276,367.05448327980827,967.8568686360469,2.1847390546504033
103-104,0.3619174267175778,291.1009713595119,105.35451446942187,238.42371412480097,600.8023853562386,2.0638968758858693
104-105,0.38137840560570535,185.74645689009003,70.83968757565142,150.32661310226433,362.3786712314376,1.950931809406542
105-106,0.40122782554855674,114.9067693144386,46.10379319284183,91.85487271801769,212.05205812917325,1.8454270309253908
106-107,0.421406593055213,68.80297612159679,28.994027759461275,54.30596224186615,120.19718541115556,1.7469765435542908
107-108,0.44185132117312576,39.80894836213551,17.589636428322315,31.014130147974353,65.89122316928942,1.6551862302386817
108-109,0.4624950771582987,22.219311933813195,10.27632238723324,17.081150740196573,34.87709302131506,1.569674755240253
109-110,0.4832682288525357,11.942989546579955,5.771667405380043,9.057155843889934,17.79594228111849,1.4900743412452044
