,P,D,E,R,RLONG,CPI,RealR,C,Unnamed: 9,RealP,P*,P*r,P*C,RealD,Return,ln(1+ret),RealE,P/E,E10,P/E10
1971.0,93.49,3.07,5.7,5.66,6.24,39.8,1.0231795620437956,13711.987398165675,1971.0,540.9265628140704,340.8927654350538,388.3229275505531,211.9790761373609,17.200963503649636,0.10178092612530718,0.09692789434855202,31.93664233576642,18.224171539961016,33.78548543393204,16.371638823301193
1972.0,103.3,3.15,6.42,4.62,5.95,41.1,1.0093619718309859,14396.6179501066,1972.0,578.781605839416,344.831555343581,393.8600105627792,240.39158282387052,17.027746478873237,0.13542464856905234,0.12700672066897387,34.704169014084506,18.12280701754386,34.475877335340485,17.13107266051367
1973.0,118.42,3.38,8.16,7.93,6.46,42.6,0.9866562231759657,14959.17530843207,1973.0,640.1351549295774,349.21211035898165,394.71325770516216,263.1979421988437,16.70271244635193,-0.23197022600143655,-0.26392677835863704,40.32370815450644,18.445482866043612,35.51237242263579,18.56762479756791
1974.0,96.11,3.6,8.89,11.03,6.99,46.6,0.9930898272552784,14709.721239147873,1974.0,474.9401459227468,354.2250133133373,387.3644368386761,229.37351083963222,15.91186180422265,-0.29122800150419464,-0.34422138597980423,39.29345873320538,11.778186274509803,36.08346829595634,13.37393459018855
1975.0,72.56,3.68,7.96,7.24,7.5,52.1,1.0048928057553959,14902.648198215884,1975.0,320.71241458733203,360.407800049255,383.033968085099,225.73395927414091,15.241553956834533,0.2983881362385285,0.26112359996033263,32.968143884892086,8.161979752530932,35.62193928821911,8.888070624388188
1976.0,96.86,4.05,9.91,5.7,7.74,55.6,1.0046017094017095,15572.323823984772,1976.0,401.16764028776976,367.70845842236645,383.60073422778555,253.88515868221305,15.942461538461538,0.0583635558238078,0.05672389995272384,39.009825641025635,12.168341708542712,35.63825923833992,11.261813598689837
1977.0,103.81,4.67,10.89,5.28,7.21,58.5,0.9854208,16070.003606047956,1977.0,408.6387487179487,374.7392275574769,383.353803187604,271.98792887494216,17.2065216,-0.14415643964935942,-0.15566767614213625,40.1239872,10.475277497477297,36.05126675599387,11.466293737443044
1978.0,90.25,5.07,12.33,7.78,7.96,62.5,0.9862737920937045,16599.45687322436,1978.0,332.52432,380.8825504565696,374.7552692227624,292.4364641623509,17.093991215226943,0.06240595709818588,0.060536106932694796,41.571777452415816,8.287419651056014,36.48256584955006,9.22365148083776
1979.0,99.71,5.65,14.86,10.88,9.1,68.3,0.9734066838046272,16816.067389045733,1979.0,336.1818272327965,387.54696273085335,366.3748450686717,290.90817231621395,16.72341902313625,0.025894889524092968,0.025565294642930794,43.98407197943445,8.0867802108678,37.35976034908081,9.214862480319283
1980.0,110.87,6.16,14.82,11.37,10.8,77.8,0.9959294252873562,16576.574572940397,1980.0,328.1637994858612,395.0413899016469,353.6708493365715,257.96309151797396,16.304882758620693,0.12219177684540972,0.11528371659928735,39.22700689655173,7.4609690444145365,38.31427912918825,8.783883954810628
1981.0,132.97,6.63,15.36,17.63,12.57,87.0,1.0852396606574761,16646.172523056124,1981.0,351.95783448275864,403.47113533385516,348.84256863295536,246.01787643314904,16.190417815482505,-0.1402736295216766,-0.151141114225041,37.509022269353125,8.972334682860998,38.87151712254692,9.18607481289223
1982.0,117.28,6.87,12.64,14.6,14.59,94.3,1.1049877300613495,16719.585381704954,1982.0,286.3970137857901,412.57335335523663,373.6776389637566,234.19619988644715,16.176110429447853,0.24259127126942806,0.21719893405287258,29.762159509202455,7.635416666666669,38.37731617205871,7.367785849029011
1983.0,144.27,7.09,14.03,9.37,10.46,97.8,1.049694406280667,17515.637233988055,1983.0,339.69831901840496,422.2852633165361,408.6516179609325,265.90993199398423,16.022425907752698,0.15408568045154114,0.1433084118215769,31.705872423945042,11.41376582278481,37.51553259900257,8.851539213826744
1984.0,166.39,7.53,16.64,11.11,11.67,101.9,1.0731856872037915,18284.40376851805,1984.0,376.0185397448479,432.7951627630505,427.09545374697484,299.73531307398366,16.436098578199054,0.03988921135150697,0.039114179932191344,36.32094028436019,11.859586600142553,37.218280754118055,10.023009502865092
1985.0,171.61,7.9,14.61,8.35,11.38,105.5,1.042967609489051,19063.94596965567,1985.0,374.5815241706161,443.55075669999803,456.3552772330881,337.7780410517517,16.598649635036498,0.21208753126785104,0.1923441055573755,30.696996350364962,10.31310096153846,36.99116600066534,10.064449957946275
1986.0,208.19,8.28,14.48,7.31,9.19,109.6,1.0576597122302156,19657.785054108983,1986.0,437.42694525547444,454.8356129440363,475.40173469683486,365.27399316358515,17.146748201438847,0.29144033829087346,0.255758136815682,29.98610071942446,14.249828884325805,36.08879350850522,11.825173211561017
1987.0,264.51,8.81,17.5,6.25,7.08,111.2,1.0211754537597235,20132.170782417907,1987.0,547.7640539568345,466.273569751206,502.13223407227736,384.6837056074076,17.534717372515125,-0.05786074261937406,-0.05960218371753765,34.83059636992221,18.267265193370164,35.55945442549744,15.178231265274642
1988.0,250.48,9.75,23.75,7.63,8.67,115.7,1.0283064409578861,20758.540895106005,1988.0,498.535301642178,478.0452130252885,513.3168421263119,417.30445771398684,18.540297274979356,0.12583219244648972,0.1185224888126002,45.16226259289843,14.313142857142857,35.918502939545704,14.01976801097122
1989.0,285.41,11.06,22.87,9.29,9.09,121.1,1.0388554945054944,21142.76335713139,1989.0,542.726794384806,489.51438943077994,527.6273683123842,430.5283385450175,19.991340659340658,0.16909489375415585,0.15622985434866257,41.33833281004709,12.017263157894739,35.65392902260696,15.109950303281499
1990.0,339.97,12.09,21.34,8.43,8.21,127.4,1.0262988112927194,21332.497075324984,1990.0,614.5077833594977,500.186789444319,546.6957396157466,426.20039959418745,20.6841396731055,-0.06011796950355859,-0.06200091106567602,36.50947399702823,14.86532575426323,35.38217573265462,17.235345450142646
1991.0,325.5,12.2,15.97,6.92,8.09,134.6,1.0421022447501809,21086.691474471823,1991.0,556.8806835066865,510.8181409766317,559.8802469019175,386.20945073572483,20.343345401882694,0.28241379885676887,0.24874408243682608,26.629772628530052,15.253045923149017,34.29425076857231,15.7390175130676
1992.0,416.08,12.39,19.09,3.91,7.03,138.1,1.0063093267882188,21489.45217716375,1992.0,693.8081274438812,522.5068587023018,582.8029462642564,396.2290610167766,20.008199158485276,0.041853836232270646,0.041001661162217214,30.8278064516129,26.053850970569815,34.400815462813355,20.231033245948495
1993.0,435.23,12.58,21.89,3.44,6.6,142.6,1.0089291381668948,21921.19706948886,1993.0,702.8384600280505,535.315980493319,587.7817973259112,409.03597910632016,19.814790697674418,0.08819111727739425,0.08451679226977996,34.478995896032835,22.798847564169723,34.67812781002213,20.430866262103752
1994.0,472.99,13.17,30.6,4.35,5.75,146.2,1.0150345974717232,22467.695514995652,1994.0,745.007778385773,549.1676835744184,594.6716620716206,431.56131332613285,20.17822754491018,-0.01611178229881054,-0.016242988280005793,46.88335329341317,21.607583371402466,35.73436911092743,21.483506331920907
1995.0,465.25,13.79,33.96,6.45,7.78,150.3,1.0362328367875648,22802.976878179063,1995.0,712.8261477045908,563.5368452169403,605.0124956439226,437.72591772860915,20.567106217616576,0.314407861949534,0.273386269121035,50.64966839378238,15.204248366013072,37.72963631526918,19.947914722988948
1996.0,614.42,14.9,38.73,5.68,5.65,154.4,1.0255808925204273,23325.44843797504,1996.0,916.3771865284973,578.4301563600086,627.8823457440487,458.67622920221385,21.566134506599624,0.2337567169221604,0.21006375606454186,56.05747580138278,18.0924617196702,40.33677382346501,24.287994161174552
1997.0,766.22,15.5,39.72,5.78,6.58,159.1,1.0414355198019802,23898.914851369074,1997.0,1109.0203746071654,593.2318508680864,644.9201970268791,483.9080188022138,22.087500000000002,0.25775462014761424,0.22932808372590666,56.60099999999999,19.78363026077976,42.51381418647279,27.49402764486876
1998.0,963.36,16.2,37.71,5.68,5.54,161.6,1.0394332318928787,24861.128211070634,1998.0,1372.7880000000002,608.4448035458092,672.3630631770956,544.5866791536369,22.70563603164942,0.29150296947092114,0.2558066327930206,52.85367498478393,24.253776435045324,43.28295542566134,32.29039845681029
1999.0,1248.77,16.69,48.17,5.31,4.72,164.3,1.0250256516587677,25922.571314010773,1999.0,1750.2541424223978,623.9927824998341,700.0202113435856,621.0128670242784,22.768798578199053,0.12417065786098455,0.11704557078353914,65.71438151658768,33.11508883585255,45.7205602963154,40.43749150698516
2000.0,1425.59,16.27,50.0,6.61,6.66,168.8,1.027742318675043,26939.623884169636,2000.0,1944.8155521327012,640.4888855649685,719.9957855956972,701.5910998619277,21.397233580810965,-0.08581051029283362,-0.08971740986118411,65.75671045117076,29.594976126219635,48.645283941729645,42.537001723695695
2001.0,1335.63,15.74,24.69,4.63,5.16,175.1,1.0344840767927725,27388.939129459435,2001.0,1756.5327035979442,659.5234602177679,744.5880981479926,728.1841675260231,20.466443817052514,-0.14430209463916083,-0.15583787942738653,32.103970638057596,26.712600000000002,49.19270374268241,36.10900299609781
2002.0,1140.21,16.07,27.59,1.85,5.04,177.1,0.9927151898734177,27848.50115429345,2002.0,1482.59491134952,680.7927281562312,776.6732686847871,757.8347417644779,20.36653604843148,-0.22047371020594791,-0.24906886456932079,34.966566868464504,46.18104495747266,49.60657978436757,30.13851239209557
2003.0,895.84,17.39,48.74,1.18,4.05,181.7,0.9926785097192224,28368.686990289927,2003.0,1135.3551744634015,703.5574878798825,779.6040213320125,795.6973323189251,21.622943844492443,0.2593526070780918,0.23059778501465203,60.60392656587474,32.46973541138094,52.219072851351754,22.88718914705714
2004.0,1132.52,19.44,58.55,1.49,4.15,185.2,0.9856291557420032,29087.295635218237,2004.0,1408.189555075594,726.4705131830066,781.3021398748238,857.8132595789554,23.474793917147355,0.029753250293636083,0.029319210720075494,70.70211851074987,23.235945835043083,54.60094937308543,26.96695820479588
2005.0,1181.41,22.22,69.93,3.41,4.22,190.7,0.9944673222390317,29790.295774838196,2005.0,1426.6129774514948,748.9071574500289,775.8014852192853,920.3222998592015,25.80343721633888,0.05898044774596278,0.057306603508282164,81.2076671709531,20.177796754910336,57.6567492508025,26.127988502608684
2006.0,1278.73,24.88,81.51,5.32,4.42,198.3,1.031783851078966,30364.433438190215,2006.0,1484.9518124054462,770.3283772869672,774.4150996968825,967.5445435340819,28.304908702869337,0.11014420374305728,0.10448992016827678,92.73043040075883,18.285857285857283,61.3240447107401,25.75503877171462
2007.0,1424.16,27.73,66.18,5.34,4.76,202.416,1.009683750355147,30867.609872173445,2007.0,1620.2057386767844,790.4837417770538,798.2429114777635,1004.9851479070352,30.238016857656977,-0.05339255055922946,-0.05487079185917773,72.16559522682073,17.472211998527786,62.88050423342217,26.420399148802833
2008.0,1378.76,28.39,14.88,3.42,3.74,211.18,1.0343812297826591,30509.081236926533,2008.0,1503.4608050004736,809.8960622512749,804.6944712512175,928.8625555334982,30.963134936985835,-0.35149942242166116,-0.4330923845886584,16.22865261931487,20.833484436385614,59.21800199687526,23.909808347264427
2009.0,865.58,22.41,50.97,1.0150000000000001,2.52,211.143,0.9843050180675352,29933.85467579016,2009.0,944.0320654722155,829.8036936104916,829.8036936104916,829.8036936104916,23.81580251699456,0.2900823865007568,0.2547060818387288,54.16740090545349,58.170698924731184,58.06330393576185,15.941639934458259
2010.0,1123.58,22.73,77.35,0.45499999999999996,3.73,216.687,0.9884204912747533,,2010.0,1194.06333744064,,,,23.768018780962933,0.1431235074961155,0.13376443452724995,80.88236923482106,22.043947420051005,59.575869814126875,20.564853470303518
2011.0,1282.62,26.43,86.95,0.365,3.39,220.223,0.9751254668784329,,2011.0,1341.1938516866992,,,,26.851522731784794,0.0052044392665352435,0.005190942979314179,88.33673482893258,16.582029734970913,65.19914623321438,22.512367102169776
2012.0,1300.58,31.25,86.51,,1.97,226.665,0.9843017196456487,,2012.0,1321.3224909006683,,,,31.25,0.14404319188542433,0.13456864738950033,,14.957791834387576,68.55832171818659,20.26594774990393
2013.0,1480.4,34.99,100.2,,1.91,230.28,,,2013.0,1480.4,,,,,,,,,69.55262111222557,21.5932940436506
2014.0,1822.36,39.44,102.31,,2.86,233.916,,,,1794.0331606217617,,,,,,,,,,
2015.0,2028.18,43.39,,,1.88,233.707,,,,1998.4394579537627,,,,,,,,,,
2016.0,1918.6,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
